gene,environment,n_replicates,replicate_pre_effects,replicate_post_effects,mean_pre_effect,mean_post_effect,suppression_fraction,category,baseline_effect_size_pass,baseline_direction_concordant,post_direction_concordant,replicate_retention_eligible
TCEAL4,plastic,2,-0.530865;-0.480724,-0.621096;-0.614216,-0.5057946270685498,-0.6176560682982508,-0.2211598052712025,enhanced_or_reprogrammed,True,False,True,False
TCEAL4P1,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
TCEAL4P1,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
TCEAL5,hydrogel,2,0.000738637;0.00121302,0.0184363;0.00300148,0.0009758291538051189,0.010718881598779983,,insufficient,False,False,True,False
TCEAL5,plastic,2,0.00203785;-0.0173776,-0.0163723;0.00194243,-0.007669852600645122,-0.007214938846009988,,insufficient,False,False,False,False
TCEAL6,hydrogel,2,0.000412212;0.096557,0.0462096;0.00173491,0.048484593862579,0.023972252414470985,,insufficient,False,False,True,False
TCEAL6,plastic,2,0.00109294;-0.0953344,0.0441881;0.325613,-0.047120723927856475,0.18490047154722503,,insufficient,False,False,True,False
TCEAL7,hydrogel,2,0.378315;0.382958,0.223095;-0.116695,0.38063627901649966,0.0532000183201502,,insufficient,False,False,False,False
TCEAL7,plastic,2,0.18805;0.26676,-0.136784;-0.0636516,0.22740504225374902,-0.10021764744040063,,insufficient,False,False,True,False
TCEAL8,hydrogel,2,-0.109299;-0.0297565,-0.0199654;0.00101321,-0.06952775560375013,-0.009476106736800105,,insufficient,False,False,False,False
TCEAL8,plastic,2,-0.166636;-0.168315,0.00287107;-0.0420868,-0.16747506645884958,-0.01960788124904944,,insufficient,False,False,False,False
TCEAL9,hydrogel,2,0.409115;0.474808,0.0374296;-0.0395187,0.4419614287093001,-0.001044547922400163,,insufficient,False,False,False,False
TCEAL9,plastic,2,0.182816;0.187237,-0.153692;-0.0338031,0.18502640819689908,-0.09374757039249992,,insufficient,False,False,True,False
TCEANC,hydrogel,2,-0.150249;-0.373243,-0.258414;-0.40721,-0.2617457858616099,-0.3328121375002646,,insufficient,False,False,True,False
TCEANC,plastic,2,-1.5603;-1.41653,0.0234449;0.167612,-1.4884135828978349,0.09552820198546508,1.0641812215926425,suppressed,True,True,True,True
TCEANC2,hydrogel,2,-0.101515;0.0118443,0.279442;-0.630422,-0.044835540773640936,-0.17548985615294477,,insufficient,False,False,False,False
TCEANC2,plastic,2,0.153072;-0.393092,-0.158294;0.0310312,-0.12000998490185388,-0.0636313263219197,,insufficient,False,False,False,False
TCERG1,hydrogel,2,-0.489723;-0.408447,-0.0768657;-0.0157218,-0.44908507841199974,-0.046293726448750405,,insufficient,False,False,True,False
TCERG1,plastic,2,-0.146402;0.00265781,0.129925;0.0824166,-0.07187218818085128,0.10617065837985074,,insufficient,False,False,True,False
TCERG1L,hydrogel,2,0.337648;-0.413405,0.00377988;0.00703826,-0.037878257332535026,0.0054090704120649535,,insufficient,False,False,True,False
TCERG1L,plastic,2,0.00446359;-0.421292,0.00053165;-0.887684,-0.20841398288790003,-0.4435759943895501,,insufficient,False,False,False,False
TCERG1L-AS1,hydrogel,2,0.0125318;0.000875867,0.00131347;0.00216723,0.006703857579905215,0.0017403508572100268,,insufficient,False,False,True,False
TCERG1L-AS1,plastic,2,0.00147144;-0.0125475,0.000176829;0.00140254,-0.005538044968534939,0.0007896837526299993,,insufficient,False,False,True,False
TCERG1P1,hydrogel,2,0.000482889;0.000793021,0.00118923;0.00196224,0.0006379548050599038,0.0015757360657300268,,insufficient,False,False,True,False
TCERG1P1,plastic,2,-0.00953135;-0.0113607,0.000160103;0.00126988,-0.01044602132473016,0.0007149898334550819,,insufficient,False,False,True,False
TCERG1P2,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
TCERG1P2,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
TCF12,hydrogel,2,-0.493006;-0.487711,-0.361096;-0.0988699,-0.4903584074186007,-0.22998285630430004,,insufficient,False,False,True,False
TCF12,plastic,2,-0.331742;-0.186744,0.0184179;-0.237046,-0.25924319556650044,-0.10931410291355093,,insufficient,False,False,False,False
TCF15,hydrogel,2,0.0915846;0.00172282,0.00233199;-0.490281,0.046653701590624985,-0.24397468790740756,,insufficient,False,False,False,False
TCF15,plastic,2,0.0203035;-0.250591,-0.122861;-0.125348,-0.1151436953667101,-0.12410457332547503,,insufficient,False,False,True,False
TCF19,hydrogel,2,0.121233;-0.153438,0.656711;0.0871485,-0.016102207697800353,0.3719299146751851,,insufficient,False,False,True,False
TCF19,plastic,2,0.447786;0.00561203,0.379904;0.171732,0.22669894644707078,0.2758181024209092,,insufficient,False,False,True,False
TCF20,hydrogel,2,1.5114;-0.0227988,0.0601784;-0.0930223,0.7442997744638951,-0.01642195939601976,1.022063636130816,suppressed,True,False,False,False
TCF20,plastic,2,0.157799;-1.8492,-0.0730384;0.573941,-0.8456986455539601,0.25045120112297026,1.296147099725951,suppressed,True,False,False,False
TCF21,hydrogel,2,-0.547962;-0.327843,0.214732;0.147331,-0.437902536778501,0.18103172905679976,,insufficient,False,False,True,False
TCF21,plastic,2,-0.821595;-0.554339,-0.132401;-0.0353887,-0.6879671628865998,-0.0838945869752008,0.8780543730849121,suppressed,True,True,True,True
TCF23,hydrogel,2,-0.31176;0.000810294,0.00109687;0.00206181,-0.15547494811594498,0.0015793404735089944,,insufficient,False,False,True,False
TCF23,plastic,2,-0.0397302;-0.340173,0.000154736;0.00137322,-0.18995166366143545,0.000763976602857,,insufficient,False,False,True,False
TCF24,hydrogel,2,-0.928297;-0.834112,-1.81054;-1.42225,-0.8812044469985851,-1.6163975244813402,-0.834304774546758,enhanced_or_reprogrammed,True,True,True,True
TCF24,plastic,2,-0.343539;-0.147444,0.00200989;-0.331344,-0.24549142853036998,-0.16466696045764007,,insufficient,False,False,False,False
TCF25,hydrogel,2,-0.149466;0.048727,-0.0673602;0.0980656,-0.05036934613904975,0.015352658137000041,,insufficient,False,False,False,False
TCF25,plastic,2,-0.20159;-0.0592712,0.126412;0.119907,-0.13043069691829956,0.12315934001089968,,insufficient,False,False,True,False
TCF3,hydrogel,2,0.361607;0.640696,-0.302625;-0.0819453,0.5011519680674503,-0.19228495912734989,1.3836859303752553,suppressed,True,False,True,False
TCF3,plastic,2,0.146422;0.334318,-0.342656;-0.215162,0.2403703291053505,-0.2789091075773493,,insufficient,False,False,True,False
TCF3P1,hydrogel,2,0.00122014;0.0294533,0.0304545;0.00495808,0.015336735826984915,0.017706270368434973,,insufficient,False,False,True,False
TCF3P1,plastic,2,0.00336628;0.0261936,0.00040454;0.00320865,0.014779922320064975,0.001806597314540026,,insufficient,False,False,True,False
TCF4,hydrogel,2,-0.413071;-0.50522,-0.0603303;0.0939896,-0.45914563294280075,0.01682966606789993,,insufficient,False,False,False,False
TCF4,plastic,2,-0.486278;-0.257663,-0.163672;-0.183757,-0.37197082386585034,-0.1737143846229996,,insufficient,False,False,True,False
TCF4-AS1,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
TCF4-AS1,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
TCF4-AS2,hydrogel,2,-0.0183232;0.00139978,0.00209914;0.0418147,-0.008461708481550034,0.021956907329410025,,insufficient,False,False,True,False
TCF4-AS2,plastic,2,0.00235159;-0.000877413,0.000282601;0.00224148,0.0007370901118950446,0.001262041237850009,,insufficient,False,False,True,False
TCF7,hydrogel,2,-0.16363;-0.210791,0.0618237;-0.313656,-0.18721084616358974,-0.12591611071779996,,insufficient,False,False,False,False
TCF7,plastic,2,-0.305089;-0.0390252,0.138275;-0.0193232,-0.17205721789299,0.059475759615850166,,insufficient,False,False,False,False
TCF7L1,hydrogel,2,-0.337518;-0.0462673,-0.40038;-0.313825,-0.19189272209140995,-0.3571023722690958,,insufficient,False,False,True,False
TCF7L1,plastic,2,-0.792089;-0.632272,-0.362571;-0.726094,-0.7121804808503951,-0.5443323207780351,0.2356820561438825,fully_retained,True,True,True,True
TCF7L1-IT1,hydrogel,2,0.267376;-0.639646,-0.232978;0.133056,-0.18613478481571,-0.04996107302584496,,insufficient,False,False,False,False
TCF7L1-IT1,plastic,2,-0.212264;-0.143191,-0.0537588;-0.164064,-0.17772741578694495,-0.10891116166419001,,insufficient,False,False,True,False
TCF7L2,hydrogel,2,-0.562476;-0.54486,-0.107668;-0.525055,-0.553667837658625,-0.3163611719743402,0.42860836325226637,partially_retained,True,True,True,True
TCF7L2,plastic,2,-0.335104;-0.599674,-3.54015e-05;-0.252872,-0.4673888943579092,-0.12645357654040001,,insufficient,False,False,True,False
TCFL5,hydrogel,2,0.137303;-0.147485,-0.115872;-0.0774483,-0.005090715658846001,-0.09665998375541474,,insufficient,False,False,True,False
TCFL5,plastic,2,-0.0288231;0.242675,-0.0885056;-0.475039,0.1069261214552597,-0.2817720914757258,,insufficient,False,False,True,False
TCHH,hydrogel,2,-0.0165053;0.0012609,0.00189088;0.00311995,-0.0076222032740499435,0.002505414705715081,,insufficient,False,False,True,False
TCHH,plastic,2,0.00211829;-0.0353366,0.000254563;0.0020191,-0.016609136525025048,0.0011368312765849264,,insufficient,False,False,True,False
TCHHL1,hydrogel,2,-0.0218119;0.00166629,0.00249881;0.00412304,-0.01007280255950993,0.00331092556220014,,insufficient,False,False,True,False
TCHHL1,plastic,2,0.00279933;-0.0695241,0.000336407;0.00266826,-0.03336237541184495,0.0015023316199750392,,insufficient,False,False,True,False
TCHP,hydrogel,2,-0.0235082;-0.160277,-0.0357384;-0.0914265,-0.09189281323062026,-0.06358243295039934,,insufficient,False,False,True,False
TCHP,plastic,2,-0.216039;0.173518,0.183767;0.156697,-0.021260287393250366,0.17023227836847443,,insufficient,False,False,True,False
TCIM,hydrogel,2,-1.37695;-0.477674,-0.131054;0.110356,-0.9273145143841299,-0.010349269320184984,0.98883952622368,suppressed,True,False,False,False
TCIM,plastic,2,-0.757769;-0.844199,0.822003;-0.286071,-0.8009841131863951,0.2679658013009747,1.3345457130666174,suppressed,True,True,False,True
TCIRG1,hydrogel,2,0.167795;0.135854,-0.190332;0.0503268,0.15182457840395003,-0.07000261539764985,,insufficient,False,False,False,False
TCIRG1,plastic,2,0.0380185;0.144132,0.0846856;-0.172199,0.09107528042089985,-0.04375678622534984,,insufficient,False,False,False,False
TCL1A,hydrogel,2,0.000274979;0.000451582,0.000677204;0.00111739,0.00036328062783996806,0.0008972961450048889,,insufficient,False,False,True,False
TCL1A,plastic,2,0.000758649;-0.0064693,9.117e-05;0.000723126,-0.0028553244769549124,0.00040714789437990007,,insufficient,False,False,True,False
TCL1B,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
TCL1B,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
TCL6,hydrogel,2,0.221927;-0.339682,0.0048698;-0.178153,-0.05887771837948974,-0.08664143574970007,,insufficient,False,False,False,False
TCL6,plastic,2,-0.32991;-0.0598852,-0.117153;-0.0394285,-0.19489771033507997,-0.07829061774010504,,insufficient,False,False,True,False
TCN1,hydrogel,2,0.000385107;0.297311,0.000860695;0.00162086,0.14884785006451953,0.0012407794653880033,,insufficient,False,False,True,False
TCN1,plastic,2,0.00102106;-0.092616,0.000121488;0.00107995,-0.04579747344919903,0.0006007169215054842,,insufficient,False,False,True,False
TCN2,hydrogel,2,0.463067;0.996148,0.0939324;0.554022,0.729607610310774,0.3239774071225545,0.5559566504733175,partially_retained,True,False,True,False
TCN2,plastic,2,-0.205746;-0.140361,0.0803551;-0.189,-0.17305386348245477,-0.054322227460240846,,insufficient,False,False,False,False
TCOF1,hydrogel,2,-0.0673538;0.18508,-0.204413;-0.0115783,0.05886302857965031,-0.10799566013170114,,insufficient,False,False,True,False
TCOF1,plastic,2,-0.157255;0.156583,0.0602689;-0.0325285,-0.00033625219539956674,0.013870205103750699,,insufficient,False,False,False,False
TCP1,hydrogel,2,0.100555;0.0214679,0.173076;0.0424527,0.06101121562879985,0.1077641325951495,,insufficient,False,False,True,False
TCP1,plastic,2,0.0354766;0.0328419,0.0249619;0.0966142,0.034159264131649714,0.06078806143784998,,insufficient,False,False,True,False
TCP10L,hydrogel,2,0.151859;0.018846,-0.1105;-0.471523,0.08535240156338997,-0.29101175429053994,,insufficient,False,False,True,False
TCP10L,plastic,2,0.772994;-0.835646,0.114483;0.527977,-0.03132597378425439,0.32122962280665,,insufficient,False,False,True,False
TCP10L2,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
TCP10L2,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
TCP10L3,hydrogel,2,0.00104065;0.00170901,0.00256287;0.00422874,0.0013748307413248284,0.0033958054178500063,,insufficient,False,False,True,False
TCP10L3,plastic,2,0.0028711;-0.0947181,0.000345032;0.00273666,-0.04592352563329993,0.0015408458325899543,,insufficient,False,False,True,False
TCP11,hydrogel,2,0.236087;-0.21705,-0.132711;-0.0895109,0.009518303782314996,-0.1111111661152051,,insufficient,False,False,True,False
TCP11,plastic,2,0.331094;-1.1048,0.0481697;0.0293844,-0.3868539830330797,0.03877704247481506,,insufficient,False,False,True,False
TCP11L1,hydrogel,2,0.368339;0.382376,0.620051;0.393527,0.3753576633408553,0.5067890229024297,,insufficient,False,False,True,False
TCP11L1,plastic,2,0.0427432;0.384959,0.0453301;0.337618,0.21385116496487022,0.19147392738787516,,insufficient,False,False,True,False
TCP11L2,hydrogel,2,-0.448525;-0.290217,-0.0434532;-0.329096,-0.36937078370988496,-0.18627484676312012,,insufficient,False,False,True,False
TCP11L2,plastic,2,0.0122359;-0.288729,-0.0157291;0.664782,-0.1382466603462298,0.32452649706164527,,insufficient,False,False,False,False
TCP11X1,hydrogel,2,0.00150686;0.00247463,0.00371101;0.00612317,0.0019907409536399356,0.004917091764605086,,insufficient,False,False,True,False
TCP11X1,plastic,2,0.00415732;-0.204951,0.000499602;0.00396266,-0.10039673922258507,0.0022311291200949324,,insufficient,False,False,True,False
TCP11X2,hydrogel,2,0.000539713;0.00088634,0.00132918;0.00219315,0.0007130264732950753,0.0017611616385400097,,insufficient,False,False,True,False
TCP11X2,plastic,2,0.00148903;-0.0248396,0.000178943;0.00141931,-0.011675262394815089,0.0007991266392948226,,insufficient,False,False,True,False
TCP11X3P,hydrogel,2,0.000794764;0.0013052,0.0019573;0.00322956,0.0010499801035250833,0.0025934306071400126,,insufficient,False,False,True,False
TCP11X3P,plastic,2,0.0021927;-0.0544578,0.000263506;0.00209003,-0.026132573473640064,0.0011767684691549318,,insufficient,False,False,True,False
TCP1P1,hydrogel,2,-0.0405492;0.000393589,0.0819618;-0.0235529,-0.020077818648406465,0.02920443278719903,,insufficient,False,False,False,False
TCP1P1,plastic,2,0.0456094;-0.000249487,7.49777e-05;0.00806311,0.022679938749401052,0.004069045465554033,,insufficient,False,False,True,False
TCP1P3,hydrogel,2,0.0469143;-0.105178,-0.296597;-0.0192118,-0.0291318406287,-0.15790428958705444,,insufficient,False,False,True,False
TCP1P3,plastic,2,0.173292;-0.128885,0.0785613;-0.0396923,0.022203301686765098,0.019434465275671553,,insufficient,False,False,False,False
TCTA,hydrogel,2,0.0108198;-0.197183,0.0285452;-0.139857,-0.09318153814649932,-0.0556558574557009,,insufficient,False,False,False,False
TCTA,plastic,2,-0.15149;-0.0485236,-0.0679258;-0.106562,-0.10000673040884944,-0.08724399853525,,insufficient,False,False,True,False
TCTE1,hydrogel,2,0.0499404;0.000453622,0.000612362;0.003165,0.025197026594120042,0.001888681299357986,,insufficient,False,False,True,False
TCTE1,plastic,2,0.000727016;-0.0473283,8.64866e-05;0.00229105,-0.023300645496549033,0.0011887661823994922,,insufficient,False,False,True,False
TCTEX1D1,hydrogel,2,0.299888;-0.214892,0.276888;0.206278,0.04249806175957471,0.24158318146160007,,insufficient,False,False,True,False
TCTEX1D1,plastic,2,0.437188;0.118835,0.55962;-0.37143,0.2780113251085352,0.0940946071788149,,insufficient,False,False,False,False
TCTEX1D4,hydrogel,2,-0.0386091;0.274864,0.00441067;-0.0759082,0.11812769206471485,-0.03574877690870504,,insufficient,False,False,False,False
TCTEX1D4,plastic,2,-0.368132;0.458683,0.305152;0.343127,0.04527544398341998,0.32413921618460495,,insufficient,False,False,True,False
TCTN1,hydrogel,2,-0.323972;-0.213177,0.0273656;0.00352059,-0.26857433697214983,0.015443103725149676,,insufficient,False,False,True,False
TCTN1,plastic,2,-0.382164;-0.499493,0.011088;0.0549793,-0.44082842646885023,0.03303361793589943,,insufficient,False,False,True,False
TCTN2,hydrogel,2,-0.590236;-0.32301,-0.294063;0.333437,-0.4566226642362605,0.019687088852354595,,insufficient,False,False,False,False
TCTN2,plastic,2,-0.00702386;-0.145148,-0.355301;-0.00934933,-0.07608582022931065,-0.18232528227460998,,insufficient,False,False,True,False
TCTN3,hydrogel,2,0.00352911;-0.0185273,0.19371;0.175784,-0.007499085671600625,0.1847472097734002,,insufficient,False,False,True,False
TCTN3,plastic,2,0.0515406;-0.0124043,0.0719856;-0.0178584,0.01956810338504944,0.027063618847300575,,insufficient,False,False,False,False
TDG,hydrogel,2,-0.23564;-0.0355404,-0.0055627;-0.0321602,-0.13559030405990047,-0.018861454275300282,,insufficient,False,False,True,False
TDG,plastic,2,-0.263963;-0.00714795,-0.116423;0.0212012,-0.13555558601029993,-0.047610776027500634,,insufficient,False,False,False,False
TDGF1,hydrogel,2,0.000347987;0.00140114,0.000724104;0.00544502,0.0008745614820084846,0.0030845611894299574,,insufficient,False,False,True,False
TDGF1,plastic,2,0.00143531;-0.424961,0.000102088;0.00448818,-0.2117626091771545,0.0022951324255330308,,insufficient,False,False,True,False
TDGF1P1,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
TDGF1P1,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
TDGF1P2,hydrogel,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
TDGF1P2,plastic,2,0;0,0;0,0.0,0.0,,insufficient,False,False,True,False
TDGF1P3,hydrogel,2,0.000597214;0.00152073,-0.070993;0.0517516,0.0010589726425739299,-0.009620682162033989,,insufficient,False,False,False,False
TDGF1P3,plastic,2,0.00151289;-0.252648,7.9899e-05;0.00426007,-0.12556758912790755,0.0021699824857315253,,insufficient,False,False,True,False
TDGF1P4,hydrogel,2,0.000731196;0.0012008,0.0511502;0.00297124,0.0009659984992800297,0.027060698431529917,,insufficient,False,False,True,False
TDGF1P4,plastic,2,0.00201732;-0.000752691,0.00024243;0.00192286,0.0006323149420149887,0.0010826458247999993,,insufficient,False,False,True,False
TDGF1P5,hydrogel,2,0.000539713;0.00088634,0.00132918;0.00219315,0.0007130264732950753,0.0017611616385400097,,insufficient,False,False,True,False
TDGF1P5,plastic,2,0.00148903;-0.0248396,0.000178943;0.00141931,-0.011675262394815089,0.0007991266392948226,,insufficient,False,False,True,False
TDGF1P6,hydrogel,2,-0.0371921;0.0026669,0.045547;0.00563359,-0.017262592713339964,0.025590319427580055,,insufficient,False,False,True,False
TDGF1P6,plastic,2,0.00263294;-0.00179645,9.64121e-05;-0.142863,0.0004182439350099987,-0.07138329433981344,,insufficient,False,False,False,False
TDGF1P7,hydrogel,2,0.0468588;0.0485636,0.00072151;0.243118,0.04771116838220951,0.12191953858736898,,insufficient,False,False,True,False
TDGF1P7,plastic,2,0.0483673;-0.000338575,0.000101883;0.104103,0.024014355138106458,0.05210245473706951,,insufficient,False,False,True,False
